0.387770	-0.004787	9.569773	1479377934838.38
0.397344	0.000000	9.608071	1479377934871.71
0.387770	-0.014362	9.608071	1479377934905.05
0.387770	-0.023936	9.579348	1479377934938.38
0.387770	-0.033511	9.627220	1479377934971.71
0.406919	-0.033511	9.598496	1479377935005.05
0.387770	-0.052660	9.579348	1479377935038.38
0.359046	0.000000	9.617646	1479377935071.71
0.378195	-0.023936	9.655944	1479377935105.05
0.359046	-0.023936	9.598496	1479377935138.38
-2.532471	4.246317	5.127177	1479377935171.71
0.014362	-0.004787	8.755936	1479377935205.05
0.359046	0.000000	9.684668	1479377935238.38
0.339897	-0.023936	9.521900	1479377935271.71
0.387770	0.000000	9.703817	1479377935305.05
0.368621	-0.014362	9.550624	1479377935338.38
0.359046	-0.043086	9.569773	1479377935371.71
0.435642	-0.023936	9.598496	1479377935405.05
0.387770	-0.023936	9.579348	1479377935432.44
0.339897	-0.033511	9.627220	1479377935466.93
0.378195	-0.043086	9.617646	1479377935501.41
0.416493	-0.033511	9.608071	1479377935535.89
0.397344	-0.052660	9.646370	1479377935570.38
0.368621	-0.033511	9.579348	1479377935604.86
0.378195	-0.014362	9.588923	1479377935639.34
0.406919	0.000000	9.598496	1479377935673.82
0.426068	-0.062235	9.588923	1479377935708.31
0.359046	-0.023936	9.627220	1479377935742.79
0.397344	-0.052660	9.588923	1479377935777.27
0.397344	-0.023936	9.627220	1479377935811.75
0.387770	-0.014362	9.579348	1479377935846.24
0.387770	-0.023936	9.617646	1479377935880.72
0.378195	-0.071809	9.608071	1479377935915.20
0.387770	-0.033511	9.598496	1479377935949.69
0.406919	-0.014362	9.588923	1479377935984.17
0.378195	-0.033511	9.598496	1479377936018.65
0.368621	-0.023936	9.627220	1479377936053.13
0.397344	-0.023936	9.617646	1479377936087.62
0.378195	-0.033511	9.636795	1479377936122.10
0.406919	-0.004787	9.588923	1479377936156.58
0.368621	-0.014362	9.588923	1479377936191.07
0.406919	-0.052660	9.493176	1479377936225.55
0.359046	0.052660	9.732541	1479377936260.03
0.387770	-0.043086	9.569773	1479377936294.51
0.397344	-0.043086	9.608071	1479377936329.00
0.416493	-0.023936	9.617646	1479377936363.48
0.368621	-0.043086	9.569773	1479377936397.96
0.359046	0.023936	9.608071	1479377936432.44
0.406919	-0.062235	9.512326	1479377936466.93
0.378195	0.014362	9.684668	1479377936461.38
0.397344	-0.023936	9.550624	1479377936491.68
0.397344	-0.043086	9.588923	1479377936521.98
0.397344	-0.033511	9.598496	1479377936552.28
0.359046	-0.043086	9.617646	1479377936582.59
0.368621	-0.043086	9.627220	1479377936612.89
0.397344	-0.052660	9.569773	1479377936643.19
0.387770	0.014362	9.627220	1479377936673.50
0.387770	-0.023936	9.598496	1479377936703.80
0.349471	-0.043086	9.598496	1479377936734.10
0.368621	-0.033511	9.569773	1479377936764.41
0.435642	-0.014362	9.588923	1479377936794.71
0.406919	-0.014362	9.617646	1479377936825.01
0.359046	-0.052660	9.608071	1479377936855.31
0.378195	-0.033511	9.608071	1479377936885.62
0.349471	-0.033511	9.608071	1479377936915.92
1.517568	-0.502664	3.442054	1479377936946.22
-1.546291	5.854844	3.451629	1479377936976.53
-1.096287	2.522897	1.182458	1479377937006.83
1.594164	1.201607	2.972901	1479377937037.13
2.714388	1.728208	7.731458	1479377937067.44
2.465449	-0.483515	13.035764	1479377937097.74
0.330322	-0.799476	9.732541	1479377937128.04
0.416493	-0.990967	9.043172	1479377937158.35
-0.119682	0.234577	9.244238	1479377937188.65
0.225002	-0.435642	9.110194	1479377937218.95
0.196278	0.301599	10.096374	1479377937249.25
0.540963	-0.454792	9.234664	1479377937279.56
0.311173	0.426068	10.058076	1479377937309.86
0.569686	-0.464366	8.957002	1479377937340.16
0.349471	0.225002	10.297440	1479377937370.47
0.426068	-0.196278	9.416580	1479377937400.77
0.330322	0.081384	9.818711	1479377937431.07
0.435642	0.000000	9.675094	1479377937461.38
0.426068	-0.062235	9.521900	1479377937491.68
0.397344	0.033511	9.761265	1479377937514.11
0.406919	-0.225002	9.272962	1479377937544.41
0.330322	0.186704	9.933606	1479377937574.72
0.406919	-0.215428	9.311260	1479377937605.02
0.378195	0.100533	9.818711	1479377937635.32
0.349471	0.062235	9.703817	1479377937665.62
0.445217	-0.110107	9.483603	1479377937695.93
0.349471	0.023936	9.761265	1479377937726.23
0.464366	-0.100533	9.397431	1479377937756.53
0.397344	0.071809	9.780414	1479377937786.84
0.406919	-0.119682	9.502751	1479377937817.14
0.397344	-0.004787	9.588923	1479377937847.44
0.406919	-0.004787	9.646370	1479377937877.75
0.387770	-0.071809	9.560199	1479377937908.05
0.378195	0.004787	9.655944	1479377937938.35
0.406919	-0.081384	9.569773	1479377937968.66
0.339897	0.004787	9.694242	1479377937998.96
0.387770	-0.090958	9.512326	1479377938029.26
0.368621	0.004787	9.675094	1479377938059.56
0.397344	-0.023936	9.550624	1479377938089.87
0.416493	-0.033511	9.560199	1479377938120.17
0.397344	-0.004787	9.636795	1479377938150.47
0.359046	-0.071809	9.569773	1479377938180.78
0.406919	0.000000	9.598496	1479377938211.08
0.426068	-0.081384	9.569773	1479377938241.38
0.387770	0.004787	9.579348	1479377938271.69
0.387770	-0.014362	9.588923	1479377938301.99
0.397344	-0.052660	9.579348	1479377938332.29
0.368621	-0.004787	9.665519	1479377938362.59
0.435642	-0.043086	9.598496	1479377938392.90
0.416493	0.004787	9.646370	1479377938423.20
0.397344	-0.033511	9.569773	1479377938453.50
0.359046	-0.004787	9.627220	1479377938483.81
0.426068	-0.062235	9.569773	1479377938514.11
0.416493	-0.014362	9.675094	1479377938544.41
0.406919	-0.014362	9.588923	1479377938574.84
0.368621	-0.043086	9.541050	1479377938608.17
0.339897	-0.014362	9.655944	1479377938641.51
0.368621	-0.043086	9.569773	1479377938674.84
0.359046	-0.014362	9.588923	1479377938708.17
0.426068	-0.043086	9.560199	1479377938741.51
0.426068	0.004787	9.646370	1479377938774.84
0.368621	-0.043086	9.560199	1479377938808.17
4.236743	-3.604822	8.334655	1479377938841.51
0.000000	-0.368621	8.966576	1479377938874.84
0.339897	0.081384	9.608071	1479377938908.17
0.387770	-0.014362	9.579348	1479377938941.51
0.359046	-0.014362	9.569773	1479377938974.84
0.397344	-0.014362	9.598496	1479377939008.17
0.349471	-0.033511	9.636795	1479377939041.51
0.387770	-0.052660	9.665519	1479377939074.84
0.387770	-0.023936	9.608071	1479377939108.17
0.426068	-0.014362	9.627220	1479377939141.51
0.406919	-0.014362	9.608071	1479377939174.84
0.406919	-0.023936	9.588923	1479377939208.17
0.378195	-0.033511	9.608071	1479377939241.51
0.416493	-0.043086	9.608071	1479377939274.84
0.397344	-0.023936	9.569773	1479377939308.17
0.416493	-0.033511	9.598496	1479377939341.51
0.387770	-0.023936	9.588923	1479377939374.84
0.387770	-0.014362	9.617646	1479377939408.17
0.387770	-0.062235	9.617646	1479377939441.51
0.406919	-0.023936	9.617646	1479377939474.84
0.435642	-0.043086	9.569773	1479377939508.17
0.378195	-0.033511	9.636795	1479377939541.51
0.397344	-0.023936	9.579348	1479377939574.84
0.397344	-0.004787	9.579348	1479377939608.17
0.416493	-0.023936	9.598496	1479377939623.24
0.397344	-0.023936	9.655944	1479377939654.49
0.387770	-0.004787	9.608071	1479377939685.74
0.387770	-0.033511	9.569773	1479377939716.99
0.416493	-0.023936	9.588923	1479377939748.24
0.397344	-0.033511	9.588923	1479377939779.49
0.406919	-0.023936	9.560199	1479377939810.74
0.378195	-0.014362	9.608071	1479377939841.99
0.378195	0.000000	9.598496	1479377939873.24
0.387770	-0.052660	9.588923	1479377939904.49
0.397344	-0.043086	9.608071	1479377939935.74
0.406919	-0.043086	9.588923	1479377939966.99
0.378195	0.000000	9.636795	1479377939998.24
0.368621	-0.023936	9.560199	1479377940029.49
0.416493	-0.014362	9.617646	1479377940060.74
0.378195	-0.033511	9.588923	1479377940091.99
0.387770	-0.033511	9.636795	1479377940123.24
0.397344	-0.023936	9.588923	1479377940154.49
0.406919	-0.023936	9.588923	1479377940185.74
0.387770	-0.033511	9.608071	1479377940216.99
0.406919	-0.043086	9.569773	1479377940248.24
0.426068	0.000000	9.617646	1479377940279.49
0.387770	-0.023936	9.617646	1479377940310.74
0.397344	-0.014362	9.617646	1479377940341.99
0.426068	-0.004787	9.560199	1479377940373.24
0.397344	-0.004787	9.627220	1479377940404.49
0.406919	-0.004787	9.560199	1479377940435.74
0.397344	-0.043086	9.608071	1479377940466.99
0.387770	-0.033511	9.598496	1479377940498.24
0.416493	-0.043086	9.579348	1479377940529.49
0.397344	-0.052660	9.579348	1479377940560.74
0.406919	-0.023936	9.617646	1479377940591.99
0.397344	-0.014362	9.588923	1479377940623.24
0.416493	-0.014362	9.608071	1479377940654.49
0.406919	-0.004787	9.560199	1479377940663.95
0.406919	-0.004787	9.617646	1479377940694.25
0.387770	-0.004787	9.588923	1479377940724.56
0.406919	-0.004787	9.569773	1479377940754.86
0.387770	-0.043086	9.579348	1479377940785.16
0.406919	-0.052660	9.579348	1479377940815.47
0.378195	-0.023936	9.617646	1479377940845.77
0.426068	-0.014362	9.569773	1479377940876.07
0.406919	-0.033511	9.617646	1479377940906.38
0.387770	-0.023936	9.608071	1479377940936.68
0.397344	0.000000	9.598496	1479377940966.98
0.378195	-0.033511	9.617646	1479377940997.28
0.416493	-0.023936	9.588923	1479377941027.59
0.397344	-0.033511	9.627220	1479377941057.89
0.387770	-0.014362	9.617646	1479377941088.19
0.416493	-0.014362	9.569773	1479377941118.50
0.406919	-0.004787	9.617646	1479377941148.80
0.406919	-0.023936	9.588923	1479377941179.10
0.426068	-0.023936	9.588923	1479377941209.41
0.445217	-0.043086	9.588923	1479377941239.71
0.378195	-0.043086	9.617646	1479377941270.01
0.378195	-0.023936	9.588923	1479377941300.31
0.397344	-0.014362	9.608071	1479377941330.62
0.406919	0.000000	9.608071	1479377941360.92
0.397344	-0.004787	9.742115	1479377941391.22
0.416493	0.000000	9.588923	1479377941421.53
0.435642	-0.071809	9.608071	1479377941451.83
0.406919	-0.062235	9.512326	1479377941482.13
0.359046	-0.004787	9.579348	1479377941512.44
0.406919	-0.023936	9.617646	1479377941542.74
0.387770	0.004787	9.579348	1479377941573.04
0.426068	-0.033511	9.627220	1479377941603.35
0.378195	-0.043086	9.569773	1479377941633.65
0.387770	-0.014362	9.569773	1479377941663.95
0.435642	-0.023936	9.569773	1479377941694.25
0.406919	-0.004787	9.655944	1479377941724.80
0.426068	-0.033511	9.531475	1479377941755.11
0.368621	-0.004787	9.646370	1479377941785.41
0.416493	-0.043086	9.579348	1479377941815.71
0.397344	-0.023936	9.608071	1479377941846.02
0.387770	-0.033511	9.579348	1479377941876.32
0.397344	-0.014362	9.579348	1479377941906.62
0.397344	-0.004787	9.636795	1479377941936.92
0.378195	-0.043086	9.541050	1479377941967.23
0.387770	-0.014362	9.617646	1479377941997.53
0.397344	-0.033511	9.560199	1479377942027.83
0.378195	0.000000	9.627220	1479377942058.14
0.397344	-0.004787	9.636795	1479377942088.44
0.445217	-0.043086	9.579348	1479377942118.74
0.397344	-0.033511	9.598496	1479377942149.05
0.378195	-0.052660	9.598496	1479377942179.35
0.368621	-0.023936	9.608071	1479377942209.65
0.397344	0.004787	9.588923	1479377942239.95
0.406919	-0.023936	9.598496	1479377942270.26
0.406919	-0.014362	9.627220	1479377942300.56
0.387770	-0.004787	9.588923	1479377942330.86
0.368621	-0.014362	9.588923	1479377942361.17
0.368621	-0.033511	9.636795	1479377942391.47
0.406919	-0.023936	9.608071	1479377942421.77
0.387770	-0.014362	9.588923	1479377942452.08
0.397344	-0.023936	9.569773	1479377942482.38
0.397344	-0.033511	9.655944	1479377942512.68
0.397344	-0.023936	9.627220	1479377942542.98
0.397344	-0.023936	9.560199	1479377942573.29
0.368621	-0.023936	9.608071	1479377942603.59
0.368621	-0.023936	9.608071	1479377942633.89
0.368621	-0.004787	9.598496	1479377942664.20
0.426068	-0.004787	9.608071	1479377942694.50
0.368621	-0.023936	9.588923	1479377942724.80
0.378195	-0.004787	9.627220	1479377942755.11
0.359046	-0.004787	9.579348	1479377942773.08
0.406919	-0.014362	9.617646	1479377942803.38
0.397344	-0.023936	9.627220	1479377942833.69
0.416493	-0.014362	9.569773	1479377942863.99
0.426068	-0.023936	9.627220	1479377942894.29
0.397344	-0.043086	9.550624	1479377942924.60
0.406919	-0.014362	9.598496	1479377942954.90
0.406919	-0.023936	9.588923	1479377942985.20
0.387770	-0.004787	9.617646	1479377943015.51
0.426068	-0.052660	9.608071	1479377943045.81
0.397344	-0.043086	9.617646	1479377943076.11
0.378195	-0.033511	9.560199	1479377943106.42
0.397344	-0.023936	9.617646	1479377943136.72
0.406919	0.000000	9.588923	1479377943167.02
0.397344	-0.043086	9.588923	1479377943197.32
0.426068	-0.023936	9.588923	1479377943227.63
0.387770	-0.043086	9.569773	1479377943257.93
0.406919	-0.023936	9.598496	1479377943288.23
0.397344	-0.043086	9.569773	1479377943318.54
0.397344	-0.043086	9.627220	1479377943348.84
0.406919	-0.014362	9.541050	1479377943379.14
0.406919	-0.014362	9.608071	1479377943409.45
0.406919	-0.033511	9.579348	1479377943439.75
0.416493	-0.033511	9.627220	1479377943470.05
0.406919	-0.014362	9.569773	1479377943500.35
0.387770	-0.043086	9.617646	1479377943530.66
0.378195	0.000000	9.608071	1479377943560.96
0.416493	-0.023936	9.627220	1479377943591.26
0.406919	-0.023936	9.608071	1479377943621.57
0.378195	-0.023936	9.569773	1479377943651.87
0.378195	0.004787	9.598496	1479377943682.17
0.397344	-0.043086	9.598496	1479377943712.48
0.397344	-0.023936	9.646370	1479377943742.78
0.397344	-0.014362	9.579348	1479377943773.08
0.387770	-0.004787	9.569773	1479377943803.38
0.397344	-0.023936	9.617646	1479377943821.94
0.387770	-0.014362	9.617646	1479377943853.19
0.378195	-0.033511	9.569773	1479377943884.44
0.416493	-0.023936	9.608071	1479377943915.69
0.387770	-0.014362	9.608071	1479377943946.94
0.416493	0.000000	9.646370	1479377943978.19
0.397344	-0.004787	9.560199	1479377944009.44
0.406919	-0.023936	9.550624	1479377944040.69
0.416493	-0.033511	9.608071	1479377944071.94
0.387770	0.000000	9.646370	1479377944103.19
0.387770	-0.014362	9.608071	1479377944134.44
0.368621	-0.023936	9.569773	1479377944165.69
0.397344	-0.033511	9.598496	1479377944196.94
0.387770	-0.033511	9.579348	1479377944228.19
0.397344	-0.023936	9.665519	1479377944259.44
0.378195	-0.014362	9.617646	1479377944290.69
0.397344	-0.033511	9.579348	1479377944321.94
0.406919	-0.014362	9.579348	1479377944353.19
0.406919	-0.004787	9.588923	1479377944384.44
0.378195	0.000000	9.608071	1479377944415.69
0.406919	-0.052660	9.608071	1479377944446.94
0.378195	-0.023936	9.598496	1479377944478.19
0.387770	-0.004787	9.617646	1479377944509.44
0.406919	-0.033511	9.598496	1479377944540.69
0.416493	-0.014362	9.588923	1479377944571.94
0.416493	-0.014362	9.579348	1479377944603.19
0.426068	-0.033511	9.598496	1479377944634.44
0.406919	-0.043086	9.569773	1479377944665.69
0.406919	-0.023936	9.627220	1479377944696.94
0.368621	-0.052660	9.617646	1479377944728.19
0.406919	-0.033511	9.588923	1479377944759.44
0.378195	-0.033511	9.541050	1479377944790.69
0.406919	-0.014362	9.627220	1479377944821.94
0.416493	-0.033511	9.598496	1479377944853.19
0.397344	-0.023936	9.608071	1479377944854.96
0.397344	-0.014362	9.636795	1479377944885.26
0.397344	-0.004787	9.579348	1479377944915.57
0.397344	-0.023936	9.579348	1479377944945.87
0.378195	-0.014362	9.646370	1479377944976.17
0.416493	-0.014362	9.579348	1479377945006.48
0.397344	-0.023936	9.598496	1479377945036.78
0.406919	-0.004787	9.617646	1479377945067.08
0.416493	-0.043086	9.569773	1479377945097.38
0.406919	-0.004787	9.636795	1479377945127.69
0.406919	-0.023936	9.608071	1479377945157.99
0.406919	-0.014362	9.608071	1479377945188.29
0.397344	-0.071809	9.598496	1479377945218.60
0.406919	-0.014362	9.636795	1479377945248.90
0.397344	-0.023936	9.569773	1479377945279.20
0.397344	-0.043086	9.588923	1479377945309.51
0.416493	-0.033511	9.569773	1479377945339.81
0.387770	-0.043086	9.588923	1479377945370.11
0.435642	-0.014362	9.627220	1479377945400.42
0.397344	-0.033511	9.608071	1479377945430.72
0.406919	-0.033511	9.598496	1479377945461.02
0.387770	-0.004787	9.569773	1479377945491.32
0.416493	-0.033511	9.636795	1479377945521.63
0.387770	-0.033511	9.608071	1479377945551.93
0.387770	-0.014362	9.617646	1479377945582.23
0.406919	0.000000	9.579348	1479377945612.54
0.397344	-0.004787	9.627220	1479377945642.84
0.406919	-0.014362	9.579348	1479377945673.14
0.416493	-0.023936	9.608071	1479377945703.45
0.378195	-0.043086	9.588923	1479377945733.75
0.378195	-0.023936	9.608071	1479377945764.05
0.397344	-0.023936	9.560199	1479377945794.35
0.406919	-0.004787	9.598496	1479377945824.66
0.387770	-0.033511	9.627220	1479377945854.96
0.426068	-0.033511	9.608071	1479377945885.26
0.397344	-0.033511	9.617646	1479377945903.45
0.426068	-0.033511	9.560199	1479377945933.76
0.378195	-0.023936	9.608071	1479377945964.06
0.387770	-0.014362	9.598496	1479377945994.36
0.378195	-0.043086	9.627220	1479377946024.67
0.387770	-0.014362	9.598496	1479377946054.97
0.406919	-0.004787	9.617646	1479377946085.27
0.378195	-0.023936	9.569773	1479377946115.57
0.397344	-0.033511	9.598496	1479377946145.88
0.378195	-0.023936	9.569773	1479377946176.18
0.378195	-0.023936	9.608071	1479377946206.48
0.397344	-0.023936	9.617646	1479377946236.79
0.406919	-0.023936	9.627220	1479377946267.09
0.387770	-0.023936	9.646370	1479377946297.39
0.397344	-0.014362	9.598496	1479377946327.70
0.416493	-0.033511	9.598496	1479377946358.00
0.397344	0.004787	9.608071	1479377946388.30
0.397344	-0.023936	9.627220	1479377946418.60
0.387770	-0.014362	9.560199	1479377946448.91
0.416493	-0.023936	9.579348	1479377946479.21
0.406919	-0.023936	9.608071	1479377946509.51
0.406919	-0.033511	9.608071	1479377946539.82
0.387770	-0.023936	9.588923	1479377946570.12
0.387770	-0.014362	9.617646	1479377946600.42
0.397344	-0.043086	9.569773	1479377946630.73
0.368621	-0.043086	9.617646	1479377946661.03
0.387770	-0.033511	9.608071	1479377946691.33
0.387770	-0.033511	9.569773	1479377946721.63
0.397344	-0.033511	9.636795	1479377946751.94
0.387770	-0.004787	9.588923	1479377946782.24
0.359046	-0.023936	9.646370	1479377946812.54
0.426068	-0.033511	9.608071	1479377946842.85
0.406919	-0.014362	9.627220	1479377946873.15
0.406919	-0.043086	9.608071	1479377946903.45
0.406919	-0.052660	9.588923	1479377946933.76
0.416493	-0.033511	9.550624	1479377946952.04
0.416493	-0.014362	9.636795	1479377946982.34
0.378195	-0.023936	9.608071	1479377947012.64
0.378195	-0.043086	9.598496	1479377947042.95
0.397344	-0.023936	9.588923	1479377947073.25
0.397344	-0.004787	9.588923	1479377947103.55
0.426068	-0.023936	9.579348	1479377947133.86
0.368621	-0.033511	9.579348	1479377947164.16
0.406919	0.000000	9.627220	1479377947194.46
0.387770	-0.062235	9.560199	1479377947224.76
0.406919	0.004787	9.627220	1479377947255.07
0.406919	-0.033511	9.598496	1479377947285.37
0.416493	-0.033511	9.627220	1479377947315.67
0.406919	-0.033511	9.579348	1479377947345.98
0.406919	-0.033511	9.617646	1479377947376.28
0.397344	-0.023936	9.598496	1479377947406.58
0.378195	-0.033511	9.608071	1479377947436.89
0.406919	-0.033511	9.608071	1479377947467.19
0.397344	-0.014362	9.608071	1479377947497.49
0.406919	-0.004787	9.608071	1479377947527.79
0.406919	-0.023936	9.608071	1479377947558.10
0.397344	-0.023936	9.608071	1479377947588.40
0.416493	-0.023936	9.560199	1479377947618.70
0.416493	-0.043086	9.627220	1479377947649.01
0.416493	-0.023936	9.598496	1479377947679.31
0.359046	-0.062235	9.598496	1479377947709.61
0.368621	-0.004787	9.541050	1479377947739.92
0.387770	0.000000	9.646370	1479377947770.22
0.397344	-0.014362	9.579348	1479377947800.52
0.406919	-0.023936	9.617646	1479377947830.82
0.397344	-0.081384	9.550624	1479377947861.13
0.426068	0.004787	9.665519	1479377947891.43
0.406919	-0.023936	9.598496	1479377947921.73
0.397344	-0.014362	9.598496	1479377947952.04
0.397344	-0.023936	9.588923	1479377947982.34
0.397344	-0.014362	9.588923	1479377948004.77
0.397344	0.000000	9.608071	1479377948035.07
0.387770	-0.023936	9.588923	1479377948065.38
0.435642	-0.023936	9.665519	1479377948095.68
0.387770	-0.052660	9.608071	1479377948125.98
0.416493	-0.052660	9.598496	1479377948156.29
0.387770	-0.023936	9.560199	1479377948186.59
0.406919	-0.014362	9.636795	1479377948216.89
0.406919	-0.023936	9.588923	1479377948247.20
0.435642	-0.023936	9.617646	1479377948277.50
0.426068	-0.004787	9.588923	1479377948307.80
0.426068	-0.023936	9.608071	1479377948338.10
0.406919	-0.014362	9.579348	1479377948368.41
0.406919	-0.014362	9.569773	1479377948398.71
0.387770	-0.023936	9.627220	1479377948429.01
0.387770	-0.023936	9.617646	1479377948459.32
0.397344	-0.033511	9.598496	1479377948489.62
0.435642	-0.014362	9.579348	1479377948519.92
0.397344	-0.023936	9.636795	1479377948550.23
0.397344	-0.043086	9.569773	1479377948580.53
0.397344	-0.023936	9.627220	1479377948610.83
0.378195	-0.014362	9.598496	1479377948641.13
0.378195	0.000000	9.627220	1479377948671.44
0.387770	-0.014362	9.531475	1479377948701.74
0.387770	0.000000	9.655944	1479377948732.04
0.426068	-0.023936	9.598496	1479377948762.35
0.378195	-0.033511	9.608071	1479377948792.65
0.406919	-0.023936	9.588923	1479377948822.95
0.416493	-0.033511	9.569773	1479377948853.26
0.406919	-0.004787	9.617646	1479377948883.56
0.416493	-0.033511	9.588923	1479377948913.86
0.387770	-0.014362	9.655944	1479377948944.17
0.387770	-0.023936	9.579348	1479377948974.47
0.416493	0.000000	9.818711	1479377949004.77
0.435642	-0.052660	9.493176	1479377949035.07
0.406919	-0.023936	9.665519	1479377949053.17
0.426068	-0.004787	9.809137	1479377949084.42
0.397344	-0.090958	9.454879	1479377949115.67
0.406919	-0.023936	9.445304	1479377949146.92
0.483515	-0.110107	9.339984	1479377949178.17
0.301599	-0.033511	9.292110	1479377949209.42
0.292024	0.000000	9.665519	1479377949240.67
0.416493	-0.090958	9.512326	1479377949271.92
0.454792	0.043086	9.550624	1479377949303.17
0.435642	0.004787	9.646370	1479377949334.42
0.330322	0.004787	9.531475	1479377949365.67
0.320748	-0.129257	9.588923	1479377949396.92
0.416493	-0.014362	9.665519	1479377949428.17
0.473941	0.023936	9.732541	1479377949459.42
0.435642	-0.062235	9.512326	1479377949490.67
0.368621	0.014362	9.655944	1479377949521.92
0.330322	-0.014362	9.550624	1479377949553.17
0.387770	0.000000	9.588923	1479377949584.42
0.483515	0.004787	9.646370	1479377949615.67
0.435642	-0.033511	9.569773	1479377949646.92
0.359046	0.000000	9.665519	1479377949678.17
0.378195	-0.033511	9.627220	1479377949709.42
0.368621	-0.004787	9.627220	1479377949740.67
0.426068	0.000000	9.608071	1479377949771.92
0.483515	0.014362	9.722966	1479377949803.17
0.426068	-0.023936	9.675094	1479377949834.42
0.349471	-0.033511	9.608071	1479377949865.67
0.320748	-0.004787	9.636795	1479377949896.92
0.387770	0.014362	9.579348	1479377949928.17
0.435642	0.004787	9.617646	1479377949959.42
0.454792	0.033511	9.608071	1479377949990.67
0.387770	0.023936	9.617646	1479377950021.92
0.378195	-0.014362	9.588923	1479377950053.17
0.397344	0.004787	9.636795	1479377950084.42
0.406919	-0.023936	9.588923	1479377950082.04
0.406919	0.004787	9.588923	1479377950112.34
0.387770	-0.014362	9.617646	1479377950142.65
0.349471	-0.014362	9.560199	1479377950172.95
0.397344	0.004787	9.636795	1479377950203.25
0.464366	-0.014362	9.569773	1479377950233.56
0.426068	-0.023936	9.588923	1479377950263.86
0.387770	-0.004787	9.636795	1479377950294.16
